,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
1706,['中海城南华府 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,中海城南华府,高新,金融城,2室2厅1厨1卫,高楼层 (共30层),89.9㎡,平层,73.12㎡,板塔结合,西,钢混结构,精装,两梯四户,有,2021-07-31,商品房,2014-11-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1707,['南城都汇汇智园二期 2室2厅 东'],265,30492,南城都汇汇智园二期,高新,市一医院,2室2厅1厨1卫,中楼层 (共18层),86.91㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯五户,有,2021-09-05,商品房,2014-12-05,普通住宅,满五年,共有,"
                                有抵押 40万元 建行 业主自还
                              ",已上传房本照片,,,,
1708,['建发鹭洲国际 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,建发鹭洲国际,高新,大源,4室2厅1厨2卫,高楼层 (共31层),127.42㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,2021-09-17,商品房,2018-12-14,普通住宅,满两年,非共有,"
                                有抵押 70万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
1709,['彩世界 2室2厅 南'],108,12186,彩世界,高新,紫荆,2室2厅1厨1卫,中楼层 (共9层),88.63㎡,跃层,暂无数据,板楼,南,框架结构,简装,三梯三十五户,有,2021-03-06,商品房,2010-04-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1710,['新南中心 2室1厅 东'],198,27206,新南中心,高新,城南宜家,2室1厅1厨1卫,中楼层 (共29层),72.78㎡,平层,暂无数据,塔楼,东,框架结构,精装,两梯六户,有,2021-05-07,商品房,2018-05-06,普通住宅,满两年,非共有,"
                                有抵押 102万元 中信 客户偿还
                              ",已上传房本照片,,,,
1711,['好莱坞商业广场 1室1厅 东南'],38,8098,好莱坞商业广场,高新,紫荆,1室1厅1厨1卫,高楼层 (共11层),46.93㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,三梯四十一户,有,2021-10-26,商品房,2005-01-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1712,['楠香山 2室1厅 东南 北'],170,20086,楠香山,高新,中和,2室1厅1厨1卫,低楼层 (共18层),84.64㎡,平层,暂无数据,板塔结合,东南 北,钢混结构,简装,两梯六户,有,2021-08-01,商品房,2018-05-23,普通住宅,满两年,共有,"
                                有抵押 101万元 金融公司垫资
                              ",已上传房本照片,,,,
1713,['高盛金融中心 2室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,高盛金融中心,高新,金融城,2室2厅1厨1卫,低楼层 (共38层),86.99㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-11-10,商品房,2019-04-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1714,['翡翠半岛 2室1厅 西北'],166.5,20493,翡翠半岛,高新,远大,2室1厅1厨1卫,低楼层 (共18层),81.25㎡,平层,68.7㎡,塔楼,西北,框架结构,简装,两梯六户,有,2021-06-18,商品房,2018-10-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1715,['新绿季节 2室1厅 东南'],133,17753,新绿季节,高新,紫荆,2室1厅1厨1卫,中楼层 (共13层),74.92㎡,平层,暂无数据,板楼,东南,框架结构,简装,一梯四户,有,2021-09-23,商品房,2013-12-06,普通住宅,满五年,非共有,"
                                有抵押 30万元 光大
                              ",已上传房本照片,,,,
1716,['格林君典 2室1厅 东'],186,20667,格林君典,高新,中和,2室1厅1厨1卫,高楼层 (共17层),90㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯四户,有,2021-05-27,商品房,2010-05-21,普通住宅,满五年,共有,"
                                有抵押 70万元 客户偿还
                              ",已上传房本照片,,,,
1717,['普天小区 2室1厅 南'],95,11917,普天小区,高新,紫荆,2室1厅1厨1卫,高楼层 (共7层),79.72㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-04-08,商品房,2017-11-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1718,['金地天府城 2室2厅 西北'],190,23894,金地天府城,高新,广都,2室2厅1厨1卫,高楼层 (共39层),79.52㎡,平层,60.58㎡,塔楼,西北,钢混结构,精装,六梯八户,有,2021-07-18,商品房,2018-06-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1719,['中铁城锦南汇 2室1厅 南'],165,25019,中铁城锦南汇,高新,中德,2室1厅1厨1卫,中楼层 (共39层),65.95㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-08-15,商品房,2018-04-15,普通住宅,满两年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
1720,['新南中心 2室1厅 南'],210,25847,新南中心,高新,城南宜家,2室1厅1厨1卫,中楼层 (共23层),81.25㎡,平层,64.82㎡,塔楼,南,框架结构,简装,两梯六户,有,2021-09-02,商品房,2014-09-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1721,['倍特科技苑 2室1厅 东北'],72,12455,倍特科技苑,高新,芳草,2室1厅1厨1卫,高楼层 (共7层),57.81㎡,平层,暂无数据,板楼,东北,钢混结构,精装,一梯两户,无,2021-01-12,商品房,2016-01-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1722,['金竹苑A区 2室1厅 南'],73,10898,金竹苑A区,高新,神仙树,2室1厅1厨1卫,中楼层 (共7层),66.99㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,2020-09-28,商品房,1999-10-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1723,['润兰庭苑 2室1厅 西南'],149,15098,润兰庭苑,高新,中和,2室1厅1厨1卫,高楼层 (共6层),98.69㎡,平层,暂无数据,板楼,西南,未知结构,精装,一梯两户,无,2021-08-23,商品房,2018-02-23,普通住宅,满两年,非共有,"
                                有抵押 70万元
                              ",已上传房本照片,,,,
1724,['桐梓林壹号 2室1厅 东'],328,36896,桐梓林壹号,高新,城南宜家,2室1厅1厨1卫,低楼层 (共23层),88.9㎡,平层,9㎡,板楼,东,钢混结构,简装,两梯四户,有,2021-10-19,商品房,2015-12-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1725,['南城都汇汇翠园一期 3室1厅 南'],360,29000,南城都汇汇翠园一期,高新,市一医院,3室1厅1厨2卫,低楼层 (共16层),124.14㎡,平层,暂无数据,板塔结合,南,框架结构,简装,两梯四户,有,2021-10-30,商品房,2019-04-17,普通住宅,满两年,非共有,"
                                有抵押 130万元
                              ",已上传房本照片,,,,
1726,['长桂源 2室1厅 南'],235,25110,长桂源,高新,东苑,2室1厅1厨1卫,低楼层 (共6层),93.59㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,暂无数据,2021-06-01,商品房,2002-06-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1727,['蒂梵尼TOWN 2室2厅 南 西南'],206,25747,蒂梵尼TOWN,高新,广都,2室2厅1厨1卫,高楼层 (共34层),80.01㎡,平层,暂无数据,板楼,南 西南,钢混结构,精装,三梯六户,有,2021-09-22,商品房,2017-06-29,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1728,['紫荆春天 2室2厅 北'],135,16184,紫荆春天,高新,紫荆,2室2厅1厨1卫,高楼层 (共6层),83.42㎡,平层,74.91㎡,板楼,北,混合结构,简装,一梯两户,无,2021-09-10,商品房,2014-03-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1729,['天鹅湖北苑 1室1厅 北'],80,14615,天鹅湖北苑,高新,新会展,1室1厅1厨1卫,高楼层 (共31层),54.74㎡,平层,40.36㎡,板塔结合,北,框架结构,精装,三梯十一户,有,2021-09-07,商品房,2009-01-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1730,['中德英伦联邦A区 3室1厅 西北 东北'],320,30623,中德英伦联邦A区,高新,中德,3室1厅1厨2卫,中楼层 (共33层),104.5㎡,平层,暂无数据,板塔结合,西北 东北,钢混结构,精装,三梯八户,有,2021-04-04,商品房,2015-07-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1731,['远大都市风景二期 3室2厅 东'],273,19517,远大都市风景二期,高新,远大,3室2厅1厨2卫,低楼层 (共11层),139.88㎡,平层,121.83㎡,板楼,东,钢混结构,简装,一梯两户,有,2021-08-01,商品房,2016-09-27,普通住宅,满五年,共有,"
                                有抵押 50万元 银行 金融公司垫资
                              ",已上传房本照片,,,,
1732,['复地雍湖湾 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,复地雍湖湾,高新,大源,2室2厅1厨2卫,中楼层 (共31层),94.79㎡,平层,暂无数据,板塔结合,西,钢混结构,精装,两梯四户,有,2021-08-05,商品房,2019-04-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1733,['复地雍湖湾 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,复地雍湖湾,高新,大源,3室1厅1厨2卫,高楼层 (共31层),110.26㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-01-20,商品房,2017-11-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1734,['金房大榕湾人家 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,金房大榕湾人家,高新,金融城,3室1厅1厨1卫,中楼层 (共22层),98.27㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,两梯五户,有,2021-09-02,商品房,2018-05-24,普通住宅,满两年,共有,"
                                有抵押 60万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
1735,['嘉信花园 1室1厅 南'],46,10062,嘉信花园,高新,芳草,1室1厅1厨1卫,低楼层 (共9层),45.72㎡,平层,41.83㎡,塔楼,南,框架结构,简装,一梯三户,有,2021-02-25,商品房,2015-02-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1736,['领馆国际城 2室1厅 东'],172,21154,领馆国际城,高新,远大,2室1厅1厨1卫,高楼层 (共28层),81.31㎡,平层,65.85㎡,板塔结合,东,框架结构,简装,三梯六户,有,2021-03-19,商品房,2015-12-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1737,['桐梓林小区 2室1厅 南'],65,10205,桐梓林小区,高新,紫荆,2室1厅1厨1卫,高楼层 (共7层),63.7㎡,平层,暂无数据,板塔结合,南,砖混结构,简装,一梯两户,无,2021-10-16,商品房,2018-11-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1738,['神仙树大院五期 2室1厅 西南'],180,22676,神仙树大院五期,高新,神仙树,2室1厅1厨1卫,高楼层 (共18层),79.38㎡,平层,56.98㎡,板塔结合,西南,框架结构,精装,三梯十五户,有,2020-10-16,商品房,2016-09-01,普通住宅,满五年,非共有,"
                                有抵押 60万元
                              ",已上传房本照片,,,,
1739,['紫竹北街27号 1室1厅 西'],48,11284,紫竹北街27号,高新,紫荆,1室1厅1厨1卫,中楼层 (共6层),42.54㎡,平层,暂无数据,板楼,西,砖混结构,简装,一梯两户,无,2021-03-10,已购公房,2012-05-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1740,['倍特科技苑 2室2厅 南 北'],110,12750,倍特科技苑,高新,芳草,2室2厅1厨1卫,中楼层 (共7层),86.28㎡,平层,86.28㎡,板楼,南 北,钢混结构,简装,一梯两户,无,2021-07-24,商品房,2005-08-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1741,['新源巷5号 2室1厅 南'],65,10254,新源巷5号,高新,芳草,2室1厅1厨1卫,高楼层 (共7层),63.39㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,暂无数据,2021-07-02,商品房,2012-03-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1742,['东苑B区 3室2厅 南 东'],暂无数据,首付及贷款情况请咨询经纪人,东苑B区,高新,东苑,3室2厅1厨2卫,高楼层 (共32层),135.71㎡,平层,114.04㎡,板塔结合,南 东,钢混结构,简装,两梯四户,有,2021-06-27,商品房,2010-08-09,普通住宅,满五年,非共有,"
                                有抵押 180万元 建行 客户偿还
                              ",已上传房本照片,,,,
1743,['新里维多利亚公寓 2室2厅 南 北'],189,21441,新里维多利亚公寓,高新,神仙树,2室2厅1厨1卫,中楼层 (共13层),88.15㎡,平层,暂无数据,板楼,南 北,框架结构,其他,一梯两户,有,2021-08-31,商品房,2006-04-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1744,['都城雅颂居 2室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,都城雅颂居,高新,大源,2室2厅1厨2卫,低楼层 (共26层),92.25㎡,平层,75.86㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-02-28,商品房,2016-08-03,普通住宅,满五年,非共有,"
                                有抵押 62万元 光大成都支行 客户偿还
                              ",已上传房本照片,,,,
1745,['蒂梵尼TOWN 2室1厅 南'],203,25281,蒂梵尼TOWN,高新,广都,2室1厅1厨1卫,低楼层 (共34层),80.3㎡,平层,63.17㎡,板塔结合,南,钢混结构,精装,两梯四户,有,2021-11-21,商品房,2016-01-07,普通住宅,满五年,共有,"
                                有抵押 30万元 建设银行 业主自还
                              ",已上传房本照片,,,,
1746,['紫荆巷56号院 2室1厅 西南'],79.5,12892,紫荆巷56号院,高新,紫荆,2室1厅1厨1卫,中楼层 (共6层),61.67㎡,平层,54.79㎡,板楼,西南,钢混结构,简装,一梯两户,无,2021-02-18,商品房,2017-01-25,普通住宅,满两年,共有,"
                                有抵押 25万元 有抵押，邮政银行，陶西支行 业主自还
                              ",已上传房本照片,,,,
1747,['军安卫士花园 2室2厅 东'],166,19988,军安卫士花园,高新,中和,2室2厅1厨1卫,高楼层 (共26层),83.05㎡,平层,暂无数据,塔楼,东,钢混结构,毛坯,两梯六户,有,2021-08-08,商品房,2017-05-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1748,['翔宇苑二期 3室2厅 西南'],152,10419,翔宇苑二期,高新,紫荆,3室2厅1厨2卫,低楼层 (共7层),145.9㎡,暂无数据,暂无数据,板塔结合,西南,混合结构,简装,一梯两户,有,2021-08-28,商品房,2016-10-08,普通住宅,满五年,非共有,"
                                有抵押 60万元 工行
                              ",已上传房本照片,,,,
1749,['南城都汇汇尚园 2室2厅 南'],270,31222,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,低楼层 (共22层),86.48㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2019-11-12,商品房,2018-09-18,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1750,['神仙树大院五期 2室1厅 西南'],180,22676,神仙树大院五期,高新,神仙树,2室1厅1厨1卫,高楼层 (共18层),79.38㎡,平层,56.98㎡,板塔结合,西南,框架结构,精装,三梯十五户,有,2020-10-16,商品房,2016-09-01,普通住宅,满五年,非共有,"
                                有抵押 60万元
                              ",已上传房本照片,,,,
1751,['南城都汇汇尚园 2室2厅 南'],295,33383,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,高楼层 (共22层),88.37㎡,平层,73.52㎡,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-04-27,商品房,2014-12-02,普通住宅,满五年,共有,"
                                有抵押 59万元 建设银行 业主自还
                              ",已上传房本照片,,,,
1752,['南城都汇汇尚园 2室1厅 东南'],338,37544,南城都汇汇尚园,高新,市一医院,2室1厅1厨1卫,中楼层 (共18层),90.03㎡,平层,77.34㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-07-02,商品房,2015-12-07,普通住宅,满五年,非共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,,,,
1753,['桐梓林小区 2室1厅 南'],65,10205,桐梓林小区,高新,紫荆,2室1厅1厨1卫,高楼层 (共7层),63.7㎡,平层,暂无数据,板塔结合,南,砖混结构,简装,一梯两户,无,2021-10-16,商品房,2018-11-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1754,['核动力院宿舍 2室2厅 东'],79,13108,核动力院宿舍,高新,芳草,2室2厅1厨1卫,高楼层 (共7层),60.27㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,2021-03-01,已购公房,2004-06-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1755,['领馆国际城 2室1厅 东'],172,21154,领馆国际城,高新,远大,2室1厅1厨1卫,高楼层 (共28层),81.31㎡,平层,65.85㎡,板塔结合,东,框架结构,简装,三梯六户,有,2021-03-19,商品房,2015-12-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1756,['时代晶科名苑 2室2厅 东'],319,28713,时代晶科名苑,高新,市一医院,2室2厅1厨2卫,高楼层 (共20层),111.1㎡,平层,88.07㎡,板塔结合,东,钢混结构,简装,两梯六户,有,2021-09-11,商品房,2012-08-16,普通住宅,满五年,非共有,"
                                有抵押 25万元 有银行贷款 业主自还
                              ",已上传房本照片,,,,
1757,['一环路南三段64号 2室1厅 北 南'],80,10231,一环路南三段64号,高新,芳草,2室1厅1厨1卫,高楼层 (共6层),78.2㎡,平层,暂无数据,板楼,北 南,砖混结构,简装,一梯两户,无,2020-11-25,商品房,2007-07-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1758,['紫竹北街27号 1室1厅 西'],48,11284,紫竹北街27号,高新,紫荆,1室1厅1厨1卫,中楼层 (共6层),42.54㎡,平层,暂无数据,板楼,西,砖混结构,简装,一梯两户,无,2021-03-10,已购公房,2012-05-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1759,['南城都汇汇尚园 2室2厅 南'],283,31927,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,中楼层 (共22层),88.64㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-11-01,商品房,2016-04-14,普通住宅,满五年,非共有,"
                                有抵押 50万元 邮政
                              ",已上传房本照片,,,,
1760,['逸都国际 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,逸都国际,高新,大源,3室2厅1厨2卫,中楼层 (共18层),120.19㎡,平层,100.83㎡,板塔结合,北,钢混结构,精装,两梯四户,有,2021-06-03,商品房,2013-09-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1761,['一环路南三段64号 2室2厅 东南'],82,10486,一环路南三段64号,高新,芳草,2室2厅1厨1卫,高楼层 (共6层),78.2㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2020-05-23,商品房,2008-05-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1762,['桐梓林小区 2室2厅 西'],86,12013,桐梓林小区,高新,紫荆,2室2厅1厨1卫,中楼层 (共7层),71.59㎡,平层,暂无数据,板楼,西,砖混结构,精装,一梯两户,无,2021-05-18,商品房,2011-12-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1763,['蓝光金悦派 2室1厅 南'],158,26013,蓝光金悦派,高新,远大,2室1厅1厨1卫,低楼层 (共33层),60.74㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯八户,有,2021-10-26,商品房,2018-12-02,普通住宅,满两年,共有,"
                                有抵押 20万元 成都银行 业主自还
                              ",已上传房本照片,,,,
1764,['金竹苑A区 2室1厅 西北'],74,10607,金竹苑A区,高新,神仙树,2室1厅1厨1卫,中楼层 (共7层),69.77㎡,平层,暂无数据,板楼,西北,砖混结构,简装,一梯四户,无,2021-09-03,商品房,2001-10-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1765,['神仙树大院五期 1室1厅 东南'],110,18328,神仙树大院五期,高新,神仙树,1室1厅1厨1卫,高楼层 (共18层),60.02㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,三梯十五户,有,2021-06-08,商品房,2018-01-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1766,['蜀都中心一期 2室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蜀都中心一期,高新,新会展,2室2厅1厨1卫,高楼层 (共39层),88.55㎡,平层,70.99㎡,塔楼,南,框架结构,精装,三梯八户,有,2021-09-06,商品房,2018-03-28,普通住宅,满两年,非共有,"
                                有抵押 150万元 建行 业主自还
                              ",已上传房本照片,,,,
1767,['自由星城一期 2室1厅 南'],133,15744,自由星城一期,高新,紫荆,2室1厅1厨1卫,低楼层 (共6层),84.48㎡,平层,暂无数据,板楼,南,框架结构,简装,一梯三户,无,2021-08-28,商品房,2003-02-17,普通住宅,满五年,非共有,"
                                有抵押 房东自行解决
                              ",已上传房本照片,,,,
1768,['远大都市风景三期 2室2厅 东 西'],256,19927,远大都市风景三期,高新,远大,2室2厅1厨2卫,中楼层 (共18层),128.47㎡,平层,105.43㎡,板楼,东 西,钢混结构,精装,两梯两户,有,2021-11-16,商品房,2010-08-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1769,['南方半岛花园 1室1厅 南'],74,11614,南方半岛花园,高新,新北,1室1厅1厨1卫,低楼层 (共6层),63.72㎡,平层,57.8㎡,板楼,南,混合结构,毛坯,一梯四户,无,2021-09-15,商品房,2013-09-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1770,['南方半岛花园 1室1厅 南'],74,11614,南方半岛花园,高新,新北,1室1厅1厨1卫,低楼层 (共6层),63.72㎡,平层,57.8㎡,板楼,南,混合结构,毛坯,一梯四户,无,2021-09-15,商品房,2013-09-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1771,['海洋中心 2室1厅 西北'],130,15940,海洋中心,高新,新会展,2室1厅1厨1卫,低楼层 (共37层),81.56㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,四梯十一户,有,2020-07-13,商品房,2017-08-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1772,['名人苑 3室2厅 东 西'],205,16774,名人苑,高新,芳草,3室2厅1厨2卫,高楼层 (共7层),122.22㎡,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯三户,无,2020-09-03,商品房,2002-01-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1773,['英祥财富领域 2室2厅 南'],260,31164,英祥财富领域,高新,城南宜家,2室2厅1厨1卫,低楼层 (共31层),83.43㎡,平层,暂无数据,板塔结合,南,框架结构,精装,四梯十一户,有,2021-03-01,商品房,2018-05-10,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1774,['自由星城一期 2室1厅 南'],133,15744,自由星城一期,高新,紫荆,2室1厅1厨1卫,低楼层 (共6层),84.48㎡,平层,暂无数据,板楼,南,框架结构,简装,一梯三户,无,2021-08-28,商品房,2003-02-17,普通住宅,满五年,非共有,"
                                有抵押 房东自行解决
                              ",已上传房本照片,,,,
1775,['新里维多利亚公寓 2室2厅 南'],185,21146,新里维多利亚公寓,高新,神仙树,2室2厅1厨1卫,高楼层 (共13层),87.49㎡,平层,72.42㎡,板楼,南,框架结构,简装,一梯两户,有,2021-10-04,商品房,2006-04-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1776,['彩虹街1号 2室1厅 南'],88,11908,彩虹街1号,高新,芳草,2室1厅1厨1卫,低楼层 (共6层),73.9㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,暂无数据,2021-06-09,商品房,2011-10-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1777,['玉林北路2号 2室1厅 南'],87,12631,玉林北路2号,高新,芳草,2室1厅1厨1卫,低楼层 (共3层),68.88㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯一户,无,2021-03-19,商品房,2011-03-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1778,['世龙广场 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,世龙广场,高新,新会展,2室1厅1厨1卫,中楼层 (共39层),87.24㎡,平层,71.64㎡,塔楼,南,钢混结构,精装,三梯八户,有,2021-02-28,商品房,2018-11-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1779,['双源社区152号院 1室1厅 西南'],60,14344,双源社区152号院,高新,大源,1室1厅1厨1卫,中楼层 (共6层),41.83㎡,平层,暂无数据,塔楼,西南,框架结构,简装,一梯四户,无,2021-03-31,商品房,2017-05-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1780,['南城都汇汇尚园 2室2厅 南'],275,31690,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,中楼层 (共22层),86.78㎡,平层,73.65㎡,板塔结合,南,钢混结构,精装,两梯五户,有,2021-08-16,商品房,2016-12-01,普通住宅,满五年,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,,,,
1781,['南城都汇汇尚园 2室2厅 南'],290,33418,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,低楼层 (共22层),86.78㎡,平层,73.65㎡,板塔结合,南,钢混结构,精装,两梯五户,有,2021-04-21,商品房,2016-05-18,普通住宅,满五年,非共有,"
                                有抵押 60万元 建设银行 业主自还
                              ",已上传房本照片,,,,
1782,['金竹苑A区 2室1厅 南'],70,10031,金竹苑A区,高新,神仙树,2室1厅1厨1卫,高楼层 (共7层),69.79㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2020-09-11,商品房,2011-01-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1783,['南城都汇汇彩园 2室2厅 南'],268,38303,南城都汇汇彩园,高新,市一医院,2室2厅1厨1卫,低楼层 (共22层),69.97㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-04-16,商品房,2019-11-29,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1784,['世豪瑞丽 2室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,世豪瑞丽,高新,大源,2室1厅1厨1卫,高楼层 (共32层),80.6㎡,平层,66.3㎡,塔楼,西,钢混结构,精装,两梯六户,有,2021-08-27,商品房,2014-11-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1785,['南城都汇汇尚园 2室2厅 西南'],290,33534,南城都汇汇尚园,高新,市一医院,2室2厅1厨1卫,低楼层 (共22层),86.48㎡,暂无数据,71.88㎡,板塔结合,西南,钢混结构,精装,两梯四户,有,2021-03-21,商品房,2016-02-25,普通住宅,满五年,非共有,"
                                有抵押 40万元 兴业银行 客户偿还
                              ",已上传房本照片,,,,
1786,['天府豪庭 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,天府豪庭,高新,大源,3室2厅1厨2卫,中楼层 (共39层),103.83㎡,平层,84.69㎡,板塔结合,南,钢混结构,简装,两梯四户,有,2021-06-11,商品房,2015-06-06,普通住宅,满五年,非共有,"
                                有抵押 31万元 中国银行
                              ",已上传房本照片,,,,
